filename,photo_id,date_taken,views,longitude,latitude,owner,accuracy
photo_691.jpg,mountains,51123862097,2021-04-18 12:21:04,1090,0,0,192152428@N07,0
photo_692.jpg,mountains,51114913531,2013-07-15 11:35:01,376,0,0,31415461@N05,0
photo_693.jpg,mountains,51105361894,2021-04-04 12:19:20,455,17.136526,50.149675,104692103@N02,15
photo_694.jpg,mountains,51118765627,2014-12-04 00:45:20,20436,-110.109529,36.983202,30201212@N06,13
photo_695.jpg,mountains,51090371798,2020-12-05 09:58:55,557,0,0,149278812@N05,0
photo_696.jpg,mountains,51124127073,2020-07-14 13:01:45,1678,0,0,184374196@N07,0
photo_697.jpg,mountains,51132805757,2019-07-23 12:21:04,2028,19.644412,69.669137,128366354@N04,12
photo_698.jpg,mountains,51114204018,2017-08-30 12:28:09,1841,-116.450271,51.673406,68018236@N03,12
photo_699.jpg,mountains,51108125731,2017-08-29 01:40:18,1737,0,0,184374196@N07,0
photo_700.jpg,mountains,51129170076,2019-07-03 07:14:51,1149,-133.188822,57.891361,91642141@N00,16
photo_701.jpg,mountains,51096511341,2021-03-29 19:15:16,4610,0,0,139265809@N02,0
photo_702.jpg,mountains,51119692410,2020-12-13 06:00:10,3432,0,0,186261778@N06,0
photo_703.jpg,mountains,51089882557,2021-03-26 18:11:55,2448,25.134443,35.277416,183893986@N07,14
photo_704.jpg,mountains,51120513675,2020-09-08 09:41:48,3765,0,0,80728884@N06,0
photo_705.jpg,mountains,51126276478,2021-04-19 02:05:09,245,0,0,23399885@N06,0
photo_706.jpg,mountains,51002714854,2009-11-02 18:46:02,893,0,0,101260769@N05,0
photo_707.jpg,mountains,51134037485,2021-04-15 17:59:24,174,0,0,29403747@N08,0
photo_708.jpg,mountains,51092985978,2020-12-05 11:03:07,535,0,0,149278812@N05,0
photo_709.jpg,mountains,51146501389,2021-04-08 10:38:25,363,0,0,10860497@N07,0
photo_710.jpg,mountains,51142180782,2021-04-23 13:13:34,2727,0,0,64534310@N07,0
photo_711.jpg,mountains,51120193496,2021-04-16 18:39:20,977,0,0,188045646@N04,0
photo_712.jpg,mountains,51143246457,2021-04-18 08:53:33,898,0,0,161077960@N04,0
photo_713.jpg,mountains,51017064311,2017-08-12 15:09:32,328,-2.987422,51.955056,191254924@N02,12
photo_714.jpg,mountains,51119619917,2021-04-16 18:40:23,882,0,0,188045646@N04,0
photo_715.jpg,mountains,51114038571,2019-05-19 10:05:39,2669,0,0,137018662@N03,0
photo_716.jpg,mountains,51135193564,2021-04-13 09:35:16,799,-112.966189,37.254202,110399462@N02,14
photo_717.jpg,mountains,51143165824,2019-05-13 19:52:21,291,22.884521,38.382574,192842499@N07,8
photo_718.jpg,mountains,51143260782,2016-07-27 11:19:51,2269,0,0,190022557@N04,0
photo_719.jpg,mountains,51110752554,2020-09-15 14:48:26,489,0,0,160454596@N03,0
photo_720.jpg,mountains,51105253474,2020-12-27 08:21:23,1245,-105.591841,40.358227,39877441@N05,16
photo_721.jpg,mountains,51126624432,2017-11-01 17:01:12,2497,0,0,126616561@N08,0
photo_722.jpg,mountains,51131040991,2008-07-18 16:04:27,774,0,0,29553659@N06,0
photo_723.jpg,mountains,51099175863,2021-01-05 13:27:23,632,0,0,187314391@N03,0
photo_724.jpg,mountains,51117619147,2015-02-20 15:47:48,543,0,0,25619445@N00,0
photo_725.jpg,mountains,51082416148,2018-02-07 07:42:50,2092,-3.105483,54.440623,47325493@N07,14
photo_726.jpg,mountains,51017050141,2019-01-01 00:00:00,504,-3.105783,52.021022,191254924@N02,14
photo_727.jpg,mountains,51142459111,2021-04-24 19:22:14,1236,0,0,187788982@N07,0
photo_728.jpg,mountains,51145950334,2019-10-16 06:18:57,2935,0,0,24206407@N07,0
photo_729.jpg,mountains,51117255875,2020-07-12 20:33:00,1446,0,0,184374196@N07,0
photo_730.jpg,mountains,51132604140,2021-04-20 15:58:35,1158,0,0,69124589@N06,0
photo_731.jpg,mountains,51116832422,2021-03-30 19:19:32,1206,0,0,187788982@N07,0
photo_732.jpg,mountains,51133478136,2018-06-16 19:59:14,1660,0,0,128366354@N04,0
photo_733.jpg,mountains,51100851592,2021-04-05 13:55:32,1140,-105.260167,39.965333,69124589@N06,16
photo_734.jpg,mountains,51109395637,2021-04-11 12:30:08,70,0,0,92752719@N05,0
photo_735.jpg,mountains,51142347928,2021-04-04 05:27:40,2263,140.109761,37.656916,47093873@N08,16
photo_736.jpg,mountains,51140857030,2021-04-24 14:55:35,784,5.903311,45.306469,192276370@N06,16
photo_737.jpg,mountains,51118608866,2017-11-01 16:38:36,2300,0,0,126616561@N08,0
photo_738.jpg,mountains,51132059756,2021-04-19 13:47:49,937,0,0,186932782@N03,0
photo_739.jpg,mountains,51131994928,2019-09-19 15:19:30,5008,0,0,13286053@N07,0
photo_740.jpg,mountains,51142924564,2018-06-04 14:10:30,1756,10.969333,46.137716,30957604@N06,12
photo_741.jpg,mountains,51104768057,2020-12-13 05:54:11,2707,0,0,186261778@N06,0
photo_742.jpg,mountains,51130958786,2021-04-11 10:40:07,1594,6.093882,59.712149,108878997@N03,16
photo_743.jpg,mountains,51120390820,2021-04-16 08:50:21,833,0,0,126903222@N05,0
photo_744.jpg,mountains,51135682078,2018-06-04 11:16:06,1733,11.446380,46.970711,30957604@N06,9
photo_745.jpg,mountains,51102017362,2021-04-08 08:08:51,766,0,0,142708741@N08,0
photo_746.jpg,mountains,51088343631,2021-03-26 13:23:25,634,0,0,165494645@N07,0
photo_747.jpg,mountains,51134375864,2018-06-04 09:51:28,1420,10.839815,47.364921,30957604@N06,13
photo_748.jpg,mountains,51098010204,2021-04-02 13:35:11,1138,0,0,186259301@N07,0
photo_749.jpg,mountains,51123479854,2008-10-01 22:38:11,577,0,0,189411845@N04,0
photo_750.jpg,mountains,51123379911,2021-04-18 16:27:39,3476,11.144770,48.004888,69210695@N04,13
photo_751.jpg,mountains,51121078875,2020-09-15 12:25:26,366,0,0,157622324@N03,0
photo_752.jpg,mountains,51123214439,2021-04-11 10:37:37,254,0,0,190798993@N06,0
photo_753.jpg,mountains,51133597411,2018-06-04 09:50:08,1259,10.839815,47.364921,30957604@N06,13
photo_754.jpg,mountains,51112950164,2021-04-12 15:06:40,230,0,0,192276370@N06,0
photo_755.jpg,mountains,51115712983,2021-02-27 11:57:51,2046,0,0,167804567@N06,0
photo_756.jpg,mountains,51090663071,2019-03-24 06:23:33,4059,0,0,184338158@N06,0
photo_757.jpg,mountains,51091727636,2021-04-02 13:39:59,33,8.636970,46.970105,93970204@N07,13
photo_758.jpg,mountains,51140268501,2021-04-17 14:30:20,1017,0,0,161077960@N04,0
photo_759.jpg,mountains,51104042658,2020-09-05 19:27:06,6907,-83.463799,35.693273,37537016@N03,15
photo_760.jpg,mountains,51137807510,2017-11-01 19:19:38,2762,0,0,126616561@N08,0
photo_761.jpg,mountains,51096710156,2012-11-23 16:46:36,12272,-69.557887,-18.044784,145831439@N04,16
photo_762.jpg,mountains,51134539306,2017-11-01 19:49:27,2453,0,0,126616561@N08,0
photo_763.jpg,mountains,51109867591,1979-09-25 10:11:34,455,0,0,189411845@N04,0
photo_764.jpg,mountains,51134940790,2021-04-17 18:32:33,930,-117.623094,33.684755,36386822@N07,16
photo_765.jpg,mountains,51134185880,2017-07-01 10:02:39,506,0,0,116281704@N04,0
photo_766.jpg,mountains,51135670292,2021-04-18 20:19:21,993,14.296946,64.091159,111824622@N04,16
photo_767.jpg,mountains,51132837900,2018-05-20 13:08:37,624,-112.957928,37.215035,33129142@N03,15
photo_768.jpg,mountains,51102439319,2021-03-01 08:49:23,763,11.048297,47.294366,53521011@N03,12
photo_769.jpg,mountains,51098503276,2020-12-16 11:56:35,845,-112.961812,37.257624,76098459@N04,14
photo_770.jpg,mountains,51139562688,2013-05-05 05:42:07,509,11.416425,47.783663,58336233@N05,14
photo_771.jpg,mountains,51142962664,2021-04-14 09:32:41,699,-112.988891,37.220064,110399462@N02,13
photo_772.jpg,mountains,51131206871,2019-09-29 12:34:15,634,41.672687,43.290201,184892902@N07,14
photo_773.jpg,mountains,51123318264,2021-04-16 10:48:07,1364,0,0,182347830@N08,0
photo_774.jpg,mountains,51127659650,2021-04-02 12:04:13,919,-105.471024,38.458730,20286982@N07,14
photo_775.jpg,mountains,51093145434,2021-03-23 07:33:29,495,0,0,185909509@N02,0
photo_776.jpg,mountains,51130470779,2018-05-20 15:23:00,608,-113.085193,37.350441,33129142@N03,13
photo_777.jpg,mountains,51132626299,2020-05-30 12:53:17,7718,6.873471,60.918719,78367308@N03,15
photo_778.jpg,mountains,51142963014,2021-04-13 19:28:58,711,-112.980566,37.185273,110399462@N02,14
photo_779.jpg,mountains,51110647942,2021-04-12 02:47:18,773,0,0,155348561@N05,0
photo_780.jpg,mountains,51113139683,2021-04-13 05:17:39,1123,-3.255214,54.529424,32457074@N07,15
photo_781.jpg,mountains,51135760726,2020-11-21 12:20:58,1286,7.447316,48.508341,157106216@N08,16
photo_782.jpg,mountains,51088968343,2021-03-29 06:11:07,485,0,0,186163706@N04,0
photo_783.jpg,mountains,51119045747,2021-04-11 06:15:20,997,14.080588,50.896618,146875677@N04,15
photo_784.jpg,mountains,51131454549,2018-08-18 16:28:08,2256,-4.367523,58.393219,134751177@N08,16
photo_785.jpg,mountains,51164558110,2021-04-27 17:00:00,1044,170.007934,-43.460706,133692007@N02,13
photo_786.jpg,mountains,51138298982,2021-04-13 16:10:40,928,-112.942457,37.271991,110399462@N02,13
photo_787.jpg,mountains,51126737545,2021-04-18 09:59:31,1136,0,0,136031402@N06,0
photo_788.jpg,mountains,51098938376,2021-04-06 08:52:22,946,-4.019236,53.122246,185706986@N05,15
photo_789.jpg,mountains,51139459624,2021-03-28 10:44:55,637,173.640969,-41.885198,27686425@N06,16
photo_790.jpg,mountains,51138292501,2021-04-13 11:42:24,682,-112.973914,37.241323,110399462@N02,14
photo_791.jpg,mountains,51128265795,2012-12-06 16:49:12,1247,98.279571,14.886042,27018357@N08,9
photo_792.jpg,mountains,51110072866,2020-09-05 10:05:12,500,0,0,135819916@N03,0
photo_793.jpg,mountains,51144521503,2021-04-16 23:28:53,1188,0,0,187724002@N03,0
photo_794.jpg,mountains,51133523677,2021-04-23 19:03:09,623,0,0,187314391@N03,0
photo_795.jpg,mountains,51113080255,2021-04-08 07:45:45,1064,-104.811834,38.965857,20286982@N07,14
photo_796.jpg,mountains,51110817251,2013-11-01 06:18:02,1153,0,0,48443486@N04,0
photo_797.jpg,mountains,51118586163,2021-03-29 08:31:43,890,-104.716958,38.713392,20286982@N07,15
photo_798.jpg,mountains,51101985102,2021-04-02 14:14:09,885,-106.003088,38.543264,20286982@N07,15
photo_799.jpg,mountains,51128148734,2021-04-14 09:57:10,919,0,0,136031402@N06,0
photo_800.jpg,mountains,51112128275,2021-04-09 11:08:39,1772,0,0,35609298@N06,0
photo_801.jpg,mountains,51133972915,2020-10-11 12:53:34,790,0,0,126265661@N05,0
photo_802.jpg,mountains,51142339514,2013-08-20 07:09:38,657,0,0,160454596@N03,0
photo_803.jpg,mountains,51123373250,2013-09-24 14:19:55,596,0,0,160454596@N03,0
photo_804.jpg,mountains,51092524383,2021-03-21 15:57:25,2199,0,0,66332252@N03,0
photo_805.jpg,mountains,51131860927,2021-04-13 10:21:38,711,-112.978205,37.234729,110399462@N02,14
photo_806.jpg,mountains,51108416959,2021-04-11 09:22:15,1086,2.153976,42.397022,93986983@N05,16
photo_807.jpg,mountains,51131177825,2020-08-15 19:06:06,1134,0,0,134671961@N08,0
photo_808.jpg,mountains,51140437363,2020-10-21 09:05:20,877,-104.718176,38.713312,20286982@N07,15
photo_809.jpg,mountains,51128634027,2021-04-12 22:09:17,720,-112.980566,37.185273,110399462@N02,14
photo_810.jpg,mountains,51089003426,2018-08-22 17:30:49,2410,-6.303078,57.692580,134751177@N08,16
photo_811.jpg,mountains,51119615748,2019-01-01 00:00:00,1008,0,0,131968452@N02,0
photo_812.jpg,mountains,51119114428,2017-02-14 19:49:10,10238,0,0,116281704@N04,0
photo_813.jpg,mountains,51126501645,2019-12-28 21:43:20,693,0,0,190329587@N07,0
photo_814.jpg,mountains,51144048412,2021-04-28 09:15:54,645,-111.906345,33.799202,93689361@N05,16
photo_815.jpg,mountains,51140229094,2019-06-26 18:58:33,751,0,0,126881989@N05,0
photo_816.jpg,mountains,51145150537,2021-04-25 08:42:11,39993,0,0,131485491@N03,0
photo_817.jpg,mountains,51124467472,2021-04-19 03:47:18,639,0,0,187314391@N03,0
photo_818.jpg,mountains,51134318109,2019-12-28 23:55:45,692,0,0,190329587@N07,0
photo_819.jpg,mountains,51092924766,2019-08-31 15:28:17,441,0,0,141183804@N03,0
photo_820.jpg,mountains,51117640078,2021-04-04 18:13:26,1901,0,0,158561194@N07,0
photo_821.jpg,mountains,51142344239,2020-11-12 09:32:35,3701,7.537605,46.693377,140299124@N02,16
photo_822.jpg,mountains,51095607443,2021-03-14 14:19:47,1512,0,0,136031402@N06,0
photo_823.jpg,mountains,51144368091,2020-09-29 15:42:26,932,-107.363998,38.455151,20286982@N07,15
photo_824.jpg,mountains,51146784459,2019-06-16 13:12:52,789,9.982422,45.957572,54945580@N04,16
photo_825.jpg,mountains,51132361802,2021-04-22 15:39:35,2747,0,0,60687036@N08,0
photo_826.jpg,mountains,51095746225,2021-04-01 09:30:39,331,0,0,147966070@N02,0
photo_827.jpg,mountains,51135626132,2021-03-28 10:48:01,652,173.641616,-41.884714,27686425@N06,16
photo_828.jpg,mountains,51124821288,2021-04-12 09:40:37,768,1.540063,42.504888,8013880@N06,16
photo_829.jpg,mountains,51141213955,2021-04-25 10:34:47,900,0,0,131701786@N03,0
photo_830.jpg,mountains,51125724345,2013-10-02 11:36:14,648,0,0,160454596@N03,0
photo_831.jpg,mountains,51128289453,2021-04-17 11:11:14,757,0,0,186462967@N04,0
photo_832.jpg,mountains,51128943173,2020-02-29 11:28:14,610,0,0,149019692@N04,0
photo_833.jpg,mountains,51129039264,2021-04-21 02:34:54,37,-9.072397,39.601218,137647868@N04,16
photo_834.jpg,mountains,51106368334,2021-04-10 05:01:02,1298,0,0,107533498@N08,0
photo_835.jpg,mountains,51098152335,2021-03-27 17:22:29,618,0,0,31757183@N04,0
photo_836.jpg,mountains,51119389586,2021-03-30 16:58:34,6915,0,0,186163706@N04,0
photo_837.jpg,mountains,51127291188,2019-06-16 10:49:48,827,9.951750,45.957793,54945580@N04,16
photo_838.jpg,mountains,51120730378,2021-04-17 20:23:57,1322,0,0,96115437@N00,0
photo_839.jpg,mountains,51114947786,2020-10-10 14:42:17,821,0,0,126265661@N05,0
photo_840.jpg,mountains,51140479695,2021-04-25 09:03:31,302,0,0,132662997@N04,0
photo_841.jpg,mountains,51142996644,2020-07-29 14:48:44,140,0,0,185733576@N08,0
photo_842.jpg,mountains,51102367536,2020-01-22 17:53:17,684,0,0,192185398@N06,0
photo_843.jpg,mountains,51125460766,2021-04-18 14:43:54,236,-122.968172,49.185767,79452638@N00,15
photo_844.jpg,mountains,51105073123,2021-03-03 08:15:50,767,0,0,50033305@N08,0
photo_845.jpg,mountains,51112564923,2021-04-01 17:12:19,409,0,0,10860497@N07,0
photo_846.jpg,mountains,51117917470,2019-06-16 10:02:25,802,9.975252,45.957861,54945580@N04,16
photo_847.jpg,mountains,51114937787,2021-03-30 20:06:21,1450,0,0,187724002@N03,0
photo_848.jpg,mountains,50999661990,2021-03-11 19:46:21,894,0,0,143277547@N05,0
photo_849.jpg,mountains,51137466185,2021-04-24 14:14:16,506,0,0,163030921@N04,0
photo_850.jpg,mountains,51091013035,2021-04-01 22:00:30,987,-116.363582,33.757171,144291887@N08,14
photo_851.jpg,mountains,51090748142,2021-04-03 00:23:57,1299,0,0,153900777@N06,0
photo_852.jpg,mountains,51131254658,2021-04-17 17:31:16,429,-20.686075,65.448143,59509464@N00,15
photo_853.jpg,mountains,51137888591,2020-09-11 11:17:26,553,0,0,192830660@N08,0
photo_854.jpg,mountains,51145985191,2021-04-17 10:17:10,444,0,0,183172956@N07,0
photo_855.jpg,mountains,51108127018,2021-03-24 12:02:39,717,0,0,129117681@N06,0
photo_856.jpg,mountains,51112099710,2021-04-09 05:45:16,659,0,0,187314391@N03,0
photo_857.jpg,mountains,51088147972,2020-09-06 06:55:51,978,11.939997,46.614375,74681803@N02,16
photo_858.jpg,mountains,51119642249,2021-04-16 14:09:58,213,-122.341604,47.609280,190653580@N04,16
photo_859.jpg,mountains,51106491131,2021-03-31 09:42:41,1568,-3.420240,56.989799,94432978@N05,16
photo_860.jpg,mountains,51134525083,2021-04-13 10:11:11,601,-112.981681,37.231136,110399462@N02,13
photo_861.jpg,mountains,51145051933,2021-04-11 13:09:55,642,11.215270,47.438421,30717090@N06,16
photo_862.jpg,mountains,51138013204,2020-06-24 18:53:32,553,0,0,187314391@N03,0
photo_863.jpg,mountains,51122682240,2018-09-14 22:01:13,6758,0,0,141183804@N03,0
photo_864.jpg,mountains,51139837303,2019-06-16 12:44:38,843,9.974255,45.957838,54945580@N04,16
photo_865.jpg,mountains,51137303554,2010-08-04 17:56:05,425,25.376358,36.462535,136301036@N03,12
photo_866.jpg,mountains,51134237331,2021-03-28 10:47:10,676,173.641586,-41.884514,27686425@N06,16
photo_867.jpg,mountains,51123395076,2019-12-28 21:41:29,622,0,0,190329587@N07,0
photo_868.jpg,mountains,51018199760,2020-07-29 17:02:26,449,0,0,139034829@N06,0
photo_869.jpg,mountains,51137504469,2013-09-14 13:36:20,653,0,0,160454596@N03,0
photo_870.jpg,mountains,51097320274,2020-07-21 10:15:00,694,0,0,67107367@N05,0
photo_871.jpg,mountains,51115877330,2021-04-06 13:10:09,469,8.832739,49.411789,58336233@N05,16
photo_872.jpg,mountains,51108049507,2021-04-09 17:44:51,915,16.847199,48.292172,10623250@N03,16
photo_873.jpg,mountains,51120496970,2021-04-04 10:10:20,1954,0,0,158561194@N07,0
photo_874.jpg,mountains,51103454995,2021-04-07 18:07:23,479,20.211131,49.629879,183713415@N08,16
photo_875.jpg,mountains,51133762350,2021-04-10 18:23:15,627,0,0,146924066@N02,0
photo_876.jpg,mountains,51117240021,2020-12-05 11:47:12,6840,0,0,149278812@N05,0
photo_877.jpg,mountains,51112936138,2020-09-14 09:28:41,552,0,0,160454596@N03,0
photo_878.jpg,mountains,51125605054,2017-02-24 18:14:55,1226,13.286837,68.103967,54767705@N00,16
photo_879.jpg,mountains,51098908902,2021-04-04 19:55:55,569,0,0,62680279@N06,0
photo_880.jpg,mountains,51088870781,2020-11-04 18:20:51,6508,-118.312904,34.485347,27883541@N00,15
photo_881.jpg,mountains,51103410214,2015-08-04 14:17:12,5995,10.934228,47.367245,83067426@N02,14
photo_882.jpg,mountains,51131781461,2021-04-12 10:38:09,1012,0,0,145832132@N03,0
photo_883.jpg,mountains,51091287474,2014-07-16 08:59:43,526,0,0,160454596@N03,0
photo_884.jpg,mountains,51123363982,2018-09-14 22:25:28,505,0,0,141183804@N03,0
photo_885.jpg,mountains,51094863608,2021-01-15 17:54:20,1201,7.786667,49.051565,67901606@N05,16
photo_886.jpg,mountains,51124880012,2021-04-17 13:33:05,7700,0,0,49503156828@N01,0
photo_887.jpg,mountains,51120760389,2021-04-17 15:39:34,1146,14.258998,50.912105,192020371@N04,16
photo_888.jpg,mountains,51134612550,2020-09-03 19:38:41,725,0,0,192830660@N08,0
photo_889.jpg,mountains,51106371183,2020-09-17 09:29:41,597,0,0,160454596@N03,0
photo_890.jpg,mountains,51089079867,2021-04-02 11:04:43,625,0,0,160323964@N06,0
photo_891.jpg,mountains,51132863355,2021-04-04 09:48:40,1792,0,0,158561194@N07,0
photo_892.jpg,mountains,51103952112,2015-07-23 08:49:57,375,-122.458591,37.764167,75422537@N02,15
photo_893.jpg,mountains,51132126556,2016-08-18 15:13:42,604,0,0,29295318@N08,0
photo_894.jpg,mountains,51090161115,2008-11-27 09:15:23,499,77.184233,32.249756,81438595@N00,14
photo_895.jpg,mountains,51120690415,2021-04-14 08:19:32,1085,-3.255321,54.430839,32457074@N07,15
photo_896.jpg,mountains,51107240383,2020-06-21 02:55:23,979,6.808948,44.329619,184319631@N04,13
photo_897.jpg,mountains,51131529161,2018-10-11 16:17:00,7293,0,0,115720055@N06,0
photo_898.jpg,mountains,51100306913,2021-03-27 17:01:37,464,0,0,31757183@N04,0
photo_899.jpg,mountains,51109453863,2021-03-25 13:17:21,1440,2.816408,45.541710,183821628@N07,0
photo_900.jpg,mountains,51118892648,2020-12-05 11:46:12,563,0,0,149278812@N05,0
photo_901.jpg,mountains,51115125870,2021-03-21 18:16:32,843,0,0,190455246@N07,0
photo_902.jpg,mountains,51121484184,2019-10-21 11:40:34,449,-67.613124,-27.535521,99392600@N04,12
photo_903.jpg,mountains,51089826346,2018-08-18 16:12:05,2150,-4.444076,58.282283,134751177@N08,16
photo_904.jpg,mountains,51130897531,2010-05-11 10:51:44,808,2.737930,39.773186,118506637@N06,16
photo_905.jpg,mountains,51128037424,2021-04-18 07:34:13,6976,0,0,49503156828@N01,0
photo_906.jpg,mountains,51120984101,2021-04-09 13:42:18,937,-4.795414,55.954251,55166759@N07,16
photo_907.jpg,mountains,51140498170,2021-03-31 15:32:33,516,0,0,50033305@N08,0
photo_908.jpg,mountains,51103302647,2020-01-01 00:00:00,2404,-105.622376,40.403790,137368324@N07,16
photo_909.jpg,mountains,51119737939,2021-04-12 12:27:49,1209,0,0,145832132@N03,0
photo_910.jpg,mountains,51130553121,2021-03-20 09:23:26,622,0,0,186259301@N07,0
photo_911.jpg,mountains,51093727670,2021-03-27 16:34:23,473,0,0,31757183@N04,0
photo_912.jpg,mountains,51090306978,2013-09-03 13:11:10,1093,0,0,184300970@N03,0
photo_913.jpg,mountains,51114009380,2021-03-24 07:35:49,524,8.254605,48.776880,58336233@N05,16
photo_914.jpg,mountains,51091981542,2018-07-13 11:33:47,593,0,0,192346214@N04,0
photo_915.jpg,mountains,51095016250,2021-04-04 09:43:48,23907,8.970894,47.325613,8868875@N03,16
photo_916.jpg,mountains,51110910239,2021-03-24 12:37:23,531,8.172830,48.641522,58336233@N05,16
photo_917.jpg,mountains,51104494804,2021-03-24 16:07:57,394,0,0,183172956@N07,0
photo_918.jpg,mountains,51123224114,2021-04-15 06:44:56,893,0,0,136206847@N08,0
photo_919.jpg,mountains,51137133241,2021-04-25 11:37:09,232,0,0,34352063@N05,0
photo_920.jpg,mountains,51098495581,2021-04-06 06:16:00,738,0,0,38635198@N04,0
photo_921.jpg,mountains,51126051164,2021-04-13 16:15:21,12,0,0,192820226@N06,0
photo_922.jpg,mountains,51143016267,2013-08-06 08:21:08,632,0,0,160454596@N03,0
photo_923.jpg,mountains,51092404762,2021-02-06 13:38:50,2290,0,0,190694387@N03,0
photo_924.jpg,mountains,51102598858,2010-06-15 20:00:30,593,0,0,56946204@N00,0
photo_925.jpg,mountains,51130304311,2021-03-28 10:15:49,706,173.726711,-41.847012,27686425@N06,16
photo_926.jpg,mountains,51106222890,2021-04-06 11:51:55,2219,0,0,190694387@N03,0
photo_927.jpg,mountains,51108443877,2021-04-10 15:01:34,1243,0,0,78853988@N07,0
photo_928.jpg,mountains,51110744485,2020-11-06 12:42:29,2472,0,0,137018662@N03,0
photo_929.jpg,mountains,51147786151,2021-04-30 01:49:52,957,0,0,79233100@N06,0
photo_930.jpg,mountains,51106126290,2017-10-05 08:30:37,966,0,0,130685832@N02,0
photo_931.jpg,mountains,51100510758,2021-04-06 20:01:20,1662,-73.568031,45.510879,40044015@N04,16
photo_932.jpg,mountains,51094954129,2021-04-04 08:32:04,228,0,0,148130041@N05,0
photo_933.jpg,mountains,51112961615,2018-06-20 13:31:39,70,-61.379167,15.260000,192696042@N05,16
photo_934.jpg,mountains,51101232690,2021-04-05 13:11:31,314,0,0,185370589@N06,0
photo_935.jpg,mountains,51090435936,2016-09-13 12:36:57,502,-110.446437,44.925167,33129142@N03,12
photo_936.jpg,mountains,51092493190,2007-04-26 11:12:04,340,24.560708,35.216979,81438595@N00,13
photo_937.jpg,mountains,51109513896,1994-09-01 00:00:00,526,6.897869,45.784165,81438595@N00,12
photo_938.jpg,mountains,51137935499,2021-04-19 04:33:25,626,0,0,187314391@N03,0
photo_939.jpg,mountains,51127601842,2021-04-17 19:42:02,890,0,0,189213696@N08,0
photo_940.jpg,mountains,51131682333,2021-04-14 15:29:28,550,0,0,67962424@N00,0
photo_941.jpg,mountains,51107147367,1995-07-29 12:58:11,523,0,0,189411845@N04,0
photo_942.jpg,mountains,51104708374,2020-09-13 16:54:05,432,0,0,165630938@N03,0
photo_943.jpg,mountains,51100319431,2021-03-28 16:08:30,675,6.368551,45.861205,25580714@N04,13
photo_944.jpg,mountains,51124348232,2021-04-07 07:28:57,316,0,0,75594193@N07,0
photo_945.jpg,mountains,51139726612,2021-04-25 15:26:35,20,0,0,191547856@N03,0
photo_946.jpg,mountains,51098149525,2021-04-02 12:34:05,356,0,0,189038430@N06,0
photo_947.jpg,mountains,51119133227,2020-11-06 12:44:19,2103,0,0,137018662@N03,0
photo_948.jpg,mountains,51119992688,2021-03-28 09:51:01,763,173.803266,-41.786970,27686425@N06,16
photo_949.jpg,mountains,51127873238,2021-04-20 08:04:52,458,-111.750195,33.896563,93689361@N05,16
photo_950.jpg,mountains,51122644948,2020-12-06 14:42:14,662,0,0,187184336@N08,0
photo_951.jpg,mountains,51136037379,2021-04-22 04:53:19,793,0,0,187314391@N03,0
photo_952.jpg,mountains,51114357298,2021-03-22 11:13:46,359,0,0,34279292@N04,0
photo_953.jpg,mountains,51109503812,2021-04-11 16:15:23,906,0,0,47043446@N00,0
photo_954.jpg,mountains,51123825672,2021-03-28 10:03:44,721,173.762936,-41.812267,27686425@N06,16
photo_955.jpg,mountains,51145550883,2021-04-28 19:47:28,1204,0,0,107533498@N08,0
photo_956.jpg,mountains,51140663536,2021-04-25 17:38:56,1101,0,0,187184336@N08,0
photo_957.jpg,mountains,51125406847,2021-04-14 13:26:45,360,0,0,187130495@N08,0
photo_958.jpg,mountains,51126730285,2021-04-19 19:39:20,1064,0,0,62680279@N06,0
photo_959.jpg,mountains,51121490467,2021-03-28 09:55:27,689,173.789933,-41.788742,27686425@N06,16
photo_960.jpg,mountains,51125566727,2021-04-16 19:55:49,33,0,0,142841807@N03,0
photo_961.jpg,mountains,51133806415,2021-04-22 21:58:38,719,0,0,147910513@N06,0
photo_962.jpg,mountains,51131664227,2021-03-28 10:16:27,718,173.726663,-41.847073,27686425@N06,16
photo_963.jpg,mountains,51097734752,2021-04-04 07:10:27,842,0,0,74347473@N02,0
photo_964.jpg,mountains,51110389348,2021-03-28 09:44:20,702,173.813347,-41.790239,27686425@N06,16
photo_965.jpg,mountains,51120426592,2021-04-16 09:37:14,551,0,0,34523527@N03,0
photo_966.jpg,mountains,51106808438,2021-03-31 11:40:52,520,0,0,113810235@N07,0
photo_967.jpg,mountains,51123943105,2013-10-11 17:36:22,223,0,0,11086755@N00,0
photo_968.jpg,mountains,51114464391,2021-03-28 09:48:53,703,173.803294,-41.787123,27686425@N06,16
photo_969.jpg,mountains,51125677970,2017-07-30 03:05:09,730,-21.260218,64.211017,96614638@N00,15
photo_970.jpg,mountains,51103749585,2019-12-20 16:11:12,832,0,0,133901993@N06,0
photo_971.jpg,mountains,51102658353,2021-04-07 12:02:45,727,0,0,187314391@N03,0
photo_972.jpg,mountains,51112014807,2021-03-28 09:44:54,650,173.813105,-41.790073,27686425@N06,16
photo_973.jpg,mountains,51101466634,2021-04-04 18:50:30,384,0,0,157790703@N08,0
photo_974.jpg,mountains,51135484695,2021-04-15 15:39:11,62,0,0,147966070@N02,0
photo_975.jpg,mountains,51094320813,2018-09-14 12:58:00,431,0,0,10860497@N07,0
